time_ns,parallel_raw_sum,perpendicular_raw_sum,parallel_decay_sum,perpendicular_decay_sum,anisotropy_raw_sum,anisotropy_sum,parallel_fit_sum,perpendicular_fit_sum,anisotropy_fit_sum
6.405,102366.0,75081.0,101901.9663120189,80051.72474439934,0.10804742444402204,0.08339614469736996,104636.53705898124,80305.83924613729,0.09172803580328841
6.426,102347.0,75002.0,101886.27951201891,79968.20674439934,0.10836097340608913,0.08371341886530485,103900.02297218874,79800.31085508836,0.09145978426789493
6.447,101051.0,74023.0,100581.6200120189,78919.93074439933,0.10850391614511616,0.08382309838104941,103168.74637754551,79297.96467157654,0.09119176084491612
6.468,100998.0,73577.0,100532.3850120189,78443.43424439934,0.11050082207679164,0.08580924102302787,102442.67000421789,78798.7806606028,0.09092396673815556
6.489,99527.0,72902.0,99052.27371201891,77717.83264439933,0.10852684740208127,0.0838328179770871,101721.75684677655,78302.73891332951,0.09065640315877728
6.51,98381.0,72571.0,97909.05981201891,77352.57114439934,0.10598588223699609,0.08137503155668002,101005.97016330568,77809.81964628585,0.09038907132535437
6.531,97980.0,72309.0,97503.31591201891,77088.31214439933,0.10581703064328643,0.08111494206224888,100295.27347352514,77320.00320057818,0.09012197246391676
6.552,97318.0,71752.0,96849.5989120189,76490.57484439935,0.1061613972145402,0.08149126631385728,99589.63055692619,76833.27004110553,0.08985510780799898
6.573,96911.0,71359.0,96434.31591201891,76063.99104439933,0.1066315011955982,0.0819525930982203,98889.00545092043,76349.60075577979,0.08958847859868888
6.594,95692.0,70912.0,95213.88521201891,75581.37414439933,0.1043298135704542,0.07968495546293122,98193.36244900212,75868.97605475113,0.08932208608467611
6.615,95884.0,70668.0,95410.32791201891,75320.73284439933,0.10629795126886435,0.08164783021338978,97502.66609892336,75391.37676963805,0.08905593152230121
6.636,94690.0,70243.0,94204.9576120189,74871.18504439933,0.10395193387080315,0.07925388135971279,96816.88120088236,74916.78385276238,0.0887900161756044
6.657,93616.0,69552.0,93130.35521201891,74120.62274439934,0.10340323135097972,0.07875712143609769,96135.97280572474,74445.17837638901,0.088524341316376
6.678,93531.0,68579.0,93053.56291201891,73079.62684439935,0.10816293798143821,0.08349860325816379,95459.9062131576,73976.54153197058,0.0882589082242057
6.699,92302.0,68796.0,91824.26171201891,73314.69884439933,0.10224712258693137,0.07762331227849512,94788.64696997621,73510.85462939675,0.08799371818653276
6.72,91696.0,68304.0,91207.7950120189,72778.04594439933,0.10245987805732708,0.07784020320353988,94122.16086830352,73048.09909624835,0.08772877249869665
6.741,90842.0,68491.0,90357.5600120189,72986.65704439936,0.09810643303602781,0.07350246993208855,93460.41394384204,72588.2564770561,0.08746407246398742
6.762,89692.0,67774.0,89202.66551201891,72210.47124439933,0.09730953649440596,0.07273320711475405,92803.37247413838,72131.30843256408,0.0871996193936971
6.783,89981.0,66664.0,89489.55711201891,71029.91514439935,0.10441585426471839,0.0797222664885115,92151.0029768599,71677.23673899776,0.08693541460717076
6.804,89879.0,66297.0,89389.21371201891,70627.52414439933,0.10599937970000854,0.0813447054995588,91503.27220808405,71226.02328733682,0.08667145943185815
6.825,88826.0,65796.0,88336.13841201892,70091.28374439933,0.1044832999119854,0.07983965512012953,90860.1471605995,70777.65008259226,0.08640775520336642
6.846,88328.0,65559.0,87838.13841201892,69841.48274439933,0.10375673286366578,0.07909884120228604,90221.59506221954,70332.0992430883,0.08614430326551113
6.867,88006.0,65181.0,87512.90051201892,69427.79054439934,0.10452538833528723,0.07989235002914942,89587.58337410747,69889.35299974881,0.08588110497036924
6.888,87025.0,64870.0,86537.32211201893,69101.88114439933,0.10220745969137084,0.07758012298509745,88958.07978911426,69449.39369538803,0.08561816167833267
6.909,86775.0,64432.0,86278.13551201893,68632.63164439933,0.10361298280923209,0.07893547276402538,88333.05223012734,69012.20378400598,0.08535547475816031
6.93,86029.0,64092.0,85531.98491201892,68260.62914439934,0.1024074169168071,0.07778024548824056,87712.46884843199,68577.76583008817,0.08509304558703232
6.951,85407.0,63665.0,84913.52401201893,67804.78924439933,0.10220130959823633,0.07758250529581663,87096.29802208369,68146.06250790966,0.08483087555060398
6.972,85035.0,63114.0,84543.78301201892,67214.48264439934,0.10376166200423169,0.07913907325039897,86484.50835429267,67717.07660084388,0.08456896604305891
6.993,84142.0,63066.0,83645.43671201893,67165.65434439934,0.10023112700571635,0.07560339676288134,85877.06867181958,67290.79100067524,0.08430731846716462
7.014,83571.0,62537.0,83070.29521201893,66595.54054439934,0.1008123846725299,0.07617982900794712,85273.94802338266,66867.1887069166,0.0840459342343258
7.035,83521.0,61781.0,83016.53021201892,65782.76434439934,0.10498206033329631,0.08031317229361298,84675.11567807656,66446.2528261305,0.08378481476464181
7.056,83235.0,62170.0,82735.80121201892,66198.87234439934,0.10148139226785499,0.07686820202017011,84080.54112380196,66027.96657125535,0.083523961486959
7.077,81998.0,61442.0,81492.32541201892,65415.37624439934,0.10033092218935778,0.07571927331954749,83490.19406570669,65612.31326093516,0.08326337583892851
7.098,81638.0,61010.0,81140.53311201892,64953.331544399334,0.1012874524938868,0.07669943907815288,82904.04442463806,65199.276318853954,0.08300305926706184
7.119,81066.0,60666.0,80568.30721201892,64584.48254439934,0.10079150979752764,0.07620879442302764,82322.06233560586,64788.83927307425,0.08274301322678641
7.14,80105.0,60554.0,79600.60551201891,64467.286844399336,0.09716569008960653,0.07256961979084747,81744.2181462567,64380.98575537964,0.08248323918250333
7.161,79446.0,59664.0,78942.65971201891,63509.742744399344,0.09952005795526578,0.07493084203688077,81170.4824153589,63975.69950062154,0.0822237386076438
7.182,79760.0,59690.0,79253.19591201891,63545.607044399345,0.10078336848448328,0.07612316159937324,80600.82591129845,63572.964346070126,0.08196451298472641
7.203,78256.0,59006.0,77744.6779120189,62803.62604439933,0.09808017608576029,0.07347386310796018,80035.21961058557,63172.764230769375,0.08170556380541481
7.224,78156.0,58531.0,77650.7019120189,62298.20484439935,0.10052863977706973,0.07590959863951648,79473.63469637181,62775.08319489592,0.0814468925705759
7.245,77672.0,58285.0,77162.93691201891,62026.97934439935,0.09980848632118697,0.07522210062144533,78916.04255697795,62379.905379122334,0.08118850079033749
7.266,77299.0,57833.0,76791.6688120189,61546.21474439934,0.10087839763687716,0.0762714703031342,78362.41478443229,61987.21502398403,0.0809303899841483
7.287,76927.0,57150.0,76417.56041201891,60813.74264439933,0.10342158795567571,0.07878923561254812,77812.72317301923,61596.99646925048,0.08067256168083523
7.308,76039.0,57053.0,75528.3556120189,60705.673544399346,0.09985011438638934,0.07526507791137241,77266.93971783848,61209.234153300175,0.08041501741866415
7.329,75575.0,56386.0,75054.4913120189,59988.14724439933,0.10188110243327475,0.07725110682272814,76725.0366133742,60823.912612499626,0.08015775874539835
7.35,75123.0,56871.0,74611.07551201891,60516.59534439933,0.09664045746962116,0.07204136590004848,76186.98625207467,60441.01648058626,0.07990078721835923
7.371,73923.0,55973.0,73404.0726120189,59555.87044439934,0.09657339308868074,0.07193280341908513,75652.76122294186,60060.53048805509,0.07964410440448698
7.392,73485.0,55932.0,72970.74121201891,59501.91884439934,0.09470242623375362,0.07015940571266026,75122.33431013115,59682.43946154959,0.07938771188039973
7.413,73550.0,54777.0,73036.9460120189,58266.573744399335,0.10252643306536176,0.07791509723318181,74595.67849156108,59306.72832325589,0.07913161123245678
7.434,73000.0,55159.0,72486.79541201891,58681.55514439934,0.0973226851700324,0.07271660323800792,74072.76693753274,58933.382090301195,0.07887580405681797
7.455,72888.0,54180.0,72371.25631201892,57624.16784439934,0.1032176906779661,0.07860100488628775,73553.57300935939,58562.38587415591,0.07862029195950615
7.476,71805.0,54270.0,71284.1148120189,57719.36354439933,0.09723030857523081,0.07264644823060705,73038.07025800567,58193.724880039415,0.07836507655646958
7.497,71693.0,53970.0,71169.6299120189,57396.17114439935,0.09866227252230937,0.07406599642181576,72526.23242273639,57827.3844063296,0.07811015947364422
7.518,70810.0,53576.0,70287.6088120189,56976.19264439935,0.09684089861880626,0.07225041572860359,72018.0334297751,57463.3498439763,0.07785554234701571
7.539,70788.0,53223.0,70263.7263120189,56593.82564439935,0.09910626629202071,0.0745151159200596,71513.44739097226,57101.60667591817,0.07760122682268371
7.56,70410.0,53320.0,69885.8016120189,56703.024244399334,0.09652640497034735,0.07192233239158495,71012.4486024828,56742.14047650352,0.0773472145569241
7.581,69313.0,52597.0,68792.34071201891,55926.26004439934,0.09578985370214375,0.07122306502705297,70515.011543453,56384.93691091442,0.07709350721625369
7.602,68871.0,52237.0,68342.6601120189,55538.54964439934,0.0959589258415299,0.07136399307623426,70021.1108747172,56029.98173459485,0.07684010647749424
7.623,69197.0,52233.0,68667.9071120189,55531.763544399335,0.09768344437214606,0.07308762446608137,69530.72143750312,55677.260792682115,0.07658701402783676
7.644,67874.0,51782.0,67340.38911201891,55051.02004439934,0.09386483743394114,0.06925834549814056,69043.81825214694,55326.76001944204,0.07633423156490653
7.665,68121.0,51628.0,67595.14501201891,54886.55334439934,0.09623811830058876,0.0716508819687542,68560.37651681731,54978.46543770761,0.07608176079682831
7.686,67507.0,51392.0,66979.18721201891,54633.836744399334,0.09463212970738324,0.07004578928969432,68080.37160624859,54632.363158321285,0.07582960344229216
7.707,66972.0,50779.0,66443.43421201891,53976.93684439935,0.09608378330267608,0.07148331311805252,67603.77907048291,54288.4393795807,0.07557776123061882
7.728,66080.0,50783.0,65548.42221201891,53980.936844399344,0.09124583944740704,0.06666742920104175,67130.57463362142,53946.6803866878,0.07532623590182716
7.749,65686.0,50089.0,65153.81981201891,53233.77504439933,0.09403487194327884,0.06945548083265124,66660.73419258429,53607.0725512017,0.07507502920669971
7.77,65661.0,50039.0,65127.84091201891,53181.13954439934,0.09425663241602761,0.06966407958407525,66194.23381587958,53269.60233049467,0.07482414290685048
7.791,64339.0,49638.0,63807.72341201891,52748.137044399344,0.08985117501451578,0.06532383482301508,65731.04974238103,52934.25626721187,0.07457357877479219
7.812,64259.0,48927.0,63728.17521201891,51994.59254439933,0.09457600562570552,0.06996045398385858,65271.15838011433,52601.02098873423,0.07432333859400395
7.833,63703.0,48496.0,63167.205412018906,51524.96364439934,0.09463268925604405,0.07004236914960514,64814.53630505219,52269.88320664477,0.07407342415900003
7.854,62928.0,48342.0,62392.13011201891,51361.099344399336,0.09138410645816104,0.06680844023492741,64361.16025991794,51940.82971619842,0.07382383727539767
7.875,62292.0,48259.0,61751.91331201891,51275.53914439934,0.08836345318304893,0.06376252839675886,63911.00715299769,51613.847395795034,0.07357457975998635
7.896,62057.0,47306.0,61517.289812018906,50251.079444399336,0.09415391685655745,0.06953616036815163,63464.05405696096,51288.923206455715,0.07332565344079743
7.917,61276.0,47250.0,60736.74161201891,50186.11874439935,0.09003954396055876,0.0654874913025007,63020.278207689735,50966.044191302666,0.07307706015717313
7.938,61031.0,46709.0,60488.50371201891,49608.89944439934,0.09272963890993144,0.06812257306346199,62579.657003115724,50645.1974750419,0.07282880175983739
7.959,60365.0,46491.0,59827.322912018906,49377.721944399345,0.09047454466014986,0.06589367292818406,62142.16800206616,50326.37026344964,0.07258088011096603
7.98,59816.0,46045.0,59277.26871201891,48895.653244399335,0.09065474701460113,0.06609606953107151,61707.788923117616,50009.549842861685,0.07233329708425759
8.001,59086.0,46233.0,58544.33201201891,49099.54154439935,0.08480917440878379,0.060256377989114616,61276.497643457995,49694.723579666126,0.07208605456500407
8.022,59377.0,45522.0,58830.286912018906,48339.671844399345,0.09210814979291455,0.06745958450990241,60848.27219775681,49381.87891979909,0.07183915445016371
8.043,58742.0,45162.0,58196.94351201891,47946.16334439934,0.09110058631747012,0.06652494462632076,60423.09077704335,49071.00338824401,0.07159259864843136
8.064,58801.0,45316.0,58259.55791201891,48112.738444399336,0.09024111140109614,0.06568156896687233,60000.9317275929,48762.08458853349,0.07134638908031285
8.085,57629.0,44556.0,57084.09411201891,47300.706144399344,0.08908893901499922,0.06449784293673842,59581.773549820915,48455.11020225489,0.07110052767819637
8.106,57738.0,44295.0,57195.27781201891,47018.69744439934,0.0918689519435788,0.06729088487215869,59165.59489718504,48150.06798855871,0.07085501638642558
8.127,57466.0,44137.0,56919.58811201891,46849.25184439934,0.09145738987237546,0.06686007070742152,58752.37457509485,47846.94578367004,0.07060985716137354
8.148,56921.0,43939.0,56371.80201201891,46638.60144439933,0.08965531529913881,0.06504019571710765,58342.09153982985,47545.73150040323,0.07036505197151806
8.169,56632.0,43897.0,56084.15741201891,46589.071444399335,0.08817664409455361,0.06361342380817889,57934.72489746431,47246.41312767959,0.07012060279751292
8.19,56040.0,42789.0,55489.14541201891,45405.997344399344,0.09356861415921705,0.06892050233286742,57530.253902800716,46948.97873004812,0.0698765116322653
8.211,55904.0,43108.0,55355.17851201891,45742.31634439933,0.0900365887981987,0.0654649586444446,57128.657958310134,46653.41644720905,0.06963278048101049
8.232,55309.0,43130.0,54759.35021201891,45772.373444399345,0.08602872097705005,0.0614266923873408,56729.916613080444,46359.71449354089,0.06938941136138571
8.253,55095.0,42752.0,54546.40441201891,45354.389144399334,0.08778867559513226,0.06328184025317972,56334.00956177203,46067.861157629806,0.06914640630350867
8.274,54765.0,41920.0,54209.85331201891,44467.26954439933,0.09267342447963638,0.06806123246755935,55940.91664358082,45777.844801802574,0.06890376735005146
8.295,54501.0,41487.0,53946.22981201891,44001.815244399346,0.09466448445171849,0.0700558249690809,55550.6178412088,45489.653861661944,0.06866149655631909
8.316,54489.0,41313.0,53937.24181201891,43812.45404439935,0.09609451919921234,0.0715218564758537,55163.093279841916,45203.276845625354,0.06841959599032615
8.337,53574.0,41078.0,53019.00391201891,43566.987344399335,0.0920651293008178,0.06744071129976283,54778.323226135144,44918.7023344664,0.0681780677328735
8.358,53765.0,40306.0,53215.576112018905,42734.52144439935,0.10015850926869925,0.07557474464819902,54396.28808720467,44635.91898085898,0.06793691387762683
8.379,53230.0,40604.0,52676.50991201891,43056.46684439934,0.09391689849596097,0.06931393928841212,54016.96840962784,44354.91550892468,0.06769613653119629
8.4,53076.0,39859.0,52522.73581201891,42254.08824439934,0.0995300992514722,0.07493672336558109,53640.344878449316,44075.68071378272,0.06745573781321275
8.421,52869.0,39633.0,52313.17561201891,42011.52224439934,0.10017028039505052,0.07556064969383577,53266.39831619527,43798.203461102974,0.06721571985640913
8.442,52672.0,39436.0,52112.78711201891,41800.06464439935,0.10062032475825579,0.07598924804741307,52895.10968189382,43522.47268666148,0.06697608480669907
8.463,52330.0,38893.0,51766.04321201891,41216.02614439934,0.10326939039011344,0.0786152517906284,52526.460070102985,43248.477395899165,0.06673683482325686
8.484,52040.0,39258.0,51480.184712018905,41612.350944399346,0.09790434755966788,0.07325520266285325,52160.430709945234,42976.20666348295,0.06649797207859802
8.505,51621.0,38678.0,51055.91371201891,40990.10764439934,0.10035122541228281,0.07566219900729157,51797.002964149215,42705.649632869914,0.0662594987586609
8.526,51115.0,38704.0,50552.775112018906,41016.107644399344,0.09656637333395579,0.07192871107648964,51436.15832809799,42436.79551587409,0.06602141706288629
8.547,51193.0,38265.0,50629.79621201891,40546.53584439935,0.101219044338138,0.07654904974595515,51077.8784288842,42169.633592235805,0.065783729204301
8.568,50548.0,37862.0,49985.32331201891,40110.93094439934,0.10046566142929549,0.07583600207922755,50722.14502437216,41904.15320919425,0.06554643740959828
8.589,49976.0,37527.0,49412.04321201891,39754.16924439935,0.09956810365512277,0.0749134763658422,50368.9400022662,41640.34378106207,0.0653095439192214
8.61,49797.0,37666.0,49230.55831201891,39904.614844399344,0.0969479497158932,0.07227184430557557,50018.24537918614,41378.19478880319,0.06507305098744649
8.631,49621.0,37178.0,49061.93771201891,39373.54324439934,0.10036539035466256,0.07580368075103097,49670.043299748875,41117.69577961299,0.064836960882465
8.652,48938.0,36775.0,48372.16071201891,38946.97434439934,0.099299523218601,0.0746454168291538,49324.31603565702,40858.8363665013,0.06460127588646876
8.673,48798.0,36881.0,48227.71801201891,39060.05254439935,0.09723400783289818,0.07255895070154349,48981.04598479345,40601.606227877746,0.06436599829573349
8.694,49065.0,36403.0,48497.504112018905,38544.85434439935,0.10389674327772809,0.07924891034411717,48640.215670322876,40345.99510714015,0.0641311304207032
8.715,48333.0,36108.0,47769.49501201891,38231.55644439934,0.10141104447154269,0.07677483978469067,48301.80773979949,40091.99281226514,0.06389667458607577
8.736,48042.0,36237.0,47473.44991201891,38369.81834439935,0.09795379866573733,0.07329043836480621,47965.80496428094,39839.5892154014,0.06366263313088827
8.757,48113.0,35800.0,47544.37461201891,37903.60194439935,0.1028543265977797,0.0781568649934679,47632.1902374489,39588.774252465766,0.0634290084086025
8.778,47746.0,35995.0,47170.22111201891,38108.61684439934,0.09814091000200441,0.07344023978975477,47300.9465747355,39339.537922741365,0.06319580278719197
8.799,47286.0,35695.0,46716.01921201891,37786.55394439934,0.09766928443830261,0.07301929026165949,46972.05711245656,39091.87028847885,0.0629630186492289
8.82,47229.0,35141.0,46659.621612018906,37194.45214439935,0.10286696564576933,0.0781931824215269,46645.5051069502,38845.76147449972,0.06273065839196933
8.841,47373.0,35293.0,46799.856612018906,37351.27134439934,0.10240846395781585,0.0777645982465466,46321.273933722456,38601.201667802285,0.06249872442744379
8.862,47234.0,34978.0,46665.60051201891,37018.124044399345,0.10458230224421879,0.07992815834598753,45999.34708659827,38358.181117170156,0.06226721918254295
8.883,46426.0,34532.0,45853.30841201891,36538.31434439935,0.10298727162524894,0.07832337504494925,45679.708176879096,38116.69013278318,0.06203614509910786
8.904,46557.0,34348.0,45984.91081201891,36343.92294439934,0.10593216662472994,0.081240110499204,45362.34093250597,37876.719085830766,0.061805504634016996
8.925,46020.0,34605.0,45440.230212018905,36623.21174439934,0.09906274407706327,0.07428820505669735,45047.229197229026,37638.25840812764,0.06157530025927785
8.946,46272.0,33845.0,45698.10361201891,35799.58324439934,0.10904512030325898,0.08438832684777522,44734.35692978267,37401.298591732215,0.06134553446211495
8.967,45880.0,33665.0,45303.468112018905,35608.51414439934,0.10789682890204046,0.08320385054205397,44423.7082030666,37165.83018856705,0.061116209745060775
8.988,45366.0,33698.0,44793.68491201891,35643.24604439934,0.10347457476809563,0.07882860884641069,44115.26720333287,36931.84381004201,0.06088732862604636
9.009,45082.0,33439.0,44508.55541201891,35363.689144399345,0.1039924973204716,0.07935776605379025,43809.01822937853,36699.330126679495,0.06065889363849281
9.03,44676.0,33537.0,44098.71511201891,35476.29734439935,0.09967785234899329,0.07494410782934248,43504.945691744215,36468.27986774235,0.06043090733140245
9.051,44258.0,33053.0,43680.48921201891,34950.27994439934,0.10152767206697837,0.07686325612180603,43203.0341119182,36238.68382086384,0.06020337226945071
9.072,44386.0,33392.0,43808.41391201891,35319.399944399345,0.09889358639920842,0.07417405531945695,42903.268121546425,36010.53283168019,0.05997629103307858
9.093,44085.0,33106.0,43509.672912018905,35005.38834439934,0.09954033201265673,0.07491411985702985,42605.63246164788,35783.81780346515,0.059749666218586364
9.114,43941.0,33057.0,43364.618712018906,34959.70154439934,0.09889600654218346,0.07419331547389423,42310.11198183579,35558.529696767226,0.05952350043822582
9.135,43215.0,33071.0,42634.92901201891,34977.617144399344,0.09276040857009611,0.06801048726753167,42016.69163954421,35334.65952904891,0.05929779632029443
9.156,43167.0,33071.0,42588.13381201891,34972.42144439935,0.09236201959582468,0.06767538361547873,41725.3564992601,35112.19837432821,0.05907255650922989
9.177,42731.0,32767.0,42158.23311201891,34645.30434439934,0.0920334364753152,0.06741145664884299,41436.09173176118,34891.137362822665,0.05884778366570462
9.198,42891.0,32865.0,42317.706012018905,34751.963844399346,0.09230259342116165,0.06765902014865878,41148.88261335869,34671.46768059529,0.05862348046672026
9.219,43041.0,32716.0,42464.91991201891,34592.79834439934,0.09518497690669568,0.07050680827357604,40863.7145251461,34453.18056920304,0.05839964960570395
9.24,42274.0,32555.0,41694.83261201891,34418.69614439934,0.09050696565596364,0.06582819149934388,40580.57295225276,34236.26732534719,0.0581762937926046
9.261,41813.0,32431.0,41236.01631201891,34294.77144439934,0.08794937895476916,0.06320245412934712,40299.44348310312,34020.719300526216,0.05795341575398842
9.282,42100.0,32333.0,41520.07961201891,34181.259644399346,0.09148043384598092,0.06678782665346078,40020.311808681035,33806.527900690686,0.05773101823313606
9.303,41766.0,32105.0,41182.54051201891,33935.26294439934,0.09116214992073678,0.0664564308625918,39743.16372179951,33593.68458590033,0.05750910399014038
9.324,41664.0,31944.0,41087.69401201891,33765.678744399345,0.09208731241473397,0.0674100460872138,39467.98511637556,33382.18086998332,0.057287675802004646
9.345,41679.0,32081.0,41104.04941201891,33912.54304439934,0.09068319460322559,0.06602004444959167,39194.761986710066,33172.00832019768,0.05706673646273907
9.366,41561.0,31893.0,40976.71221201891,33709.33244439933,0.09177290288285381,0.06704510802947114,38923.48042677314,32963.15855689486,0.05684628878346124
9.387,41380.0,31913.0,40799.40191201891,33730.91374439934,0.08998536205159402,0.06529103915354384,38654.12662949419,32755.62325318532,0.05662633559249427
9.408,41066.0,31742.0,40485.17601201891,33543.950144399336,0.08918220946915352,0.06452567971756346,38386.68688605739,32549.394134606377,0.056406879735467305
9.429,41195.0,31354.0,40616.66091201891,33128.164444399335,0.09471333840216356,0.07006912112757499,38121.14758520178,32344.46297879198,0.05618792407541427
9.45,41202.0,31506.0,40619.97121201891,33292.13714439934,0.09303932293165985,0.06835395401914078,37857.49521252688,32140.821615144785,0.055969471492875685
9.471,41137.0,30998.0,40555.347712018905,32751.15574439934,0.09830994928878245,0.07358442592856512,37595.716349802555,31938.461924509942,0.05575152488599842
9.492,40696.0,31261.0,40114.64891201891,33029.44164439934,0.091408475265942,0.06673233074904715,37335.79767428459,31737.375838851378,0.05553408717063846
9.513,40603.0,30984.0,40020.59471201891,32730.378744399342,0.09377894336605863,0.0691137894567402,37077.72595803449,31537.555340929786,0.05531716128046121
9.534,39875.0,30884.0,39289.206212018915,32622.62284439934,0.08845665712346153,0.06377403091896285,36821.48806724439,31338.992463982697,0.055100750167044986
9.555,40020.0,30381.0,39442.413912018914,32083.70474439934,0.09564207894266834,0.07102327680988506,36567.07096156693,31141.67929140676,0.05488485679998344
9.576,39614.0,30355.0,39033.70311201891,32054.843344399338,0.0922909772337626,0.0676617258856491,36314.461693449506,30945.607956441723,0.05466948416698836
9.597,39371.0,30370.0,38781.441212018915,32073.00594439934,0.08991019967835702,0.06517634572234729,36063.64740747371,30750.770641856718,0.05445463527399394
9.618,38994.0,30275.0,38412.49831201891,31971.831344399343,0.08758940769910793,0.06292407711117774,35814.615339699114,30557.159579638264,0.05424031314526016
9.639,38433.0,30087.0,37846.45321201892,31772.23514439934,0.08463902157047674,0.05990889379334431,35567.35281701199,30364.767050680362,0.054026520823478606
9.66,37545.0,29863.0,36960.33571201892,31529.71134439934,0.07897523413967164,0.05429551575056779,35321.847256478446,30173.58538447654,0.0538132613698758
9.681,37765.0,29732.0,37180.18511201892,31390.353044399344,0.08261938310586348,0.05792097287316118,35078.08616470242,29983.606958813838,0.05360053786431992
9.702,37100.0,29686.0,36514.28151201892,31342.997644399336,0.0768513143710092,0.05212973223857942,34836.05713718794,29794.82419946858,0.053388353405426234
9.723,36665.0,29833.0,36081.99231201891,31497.67824439934,0.07092213306204649,0.04627005186458666,34595.74785770634,29607.22957990434,0.053176711110664195
9.744,36390.0,29427.0,35803.07671201892,31069.16354439934,0.07310696736802318,0.048334136370425,34357.14609766749,29420.815620971578,0.052965614116462376
9.765,36273.0,29260.0,35686.679112018915,30884.91984439934,0.07398225607376072,0.04927078585100549,34120.23971549595,29235.574890609183,0.052755065578318175
9.786,36136.0,29329.0,35551.56161201892,30958.061344399342,0.07180834230014557,0.04712844365361666,33885.0166560113,29051.500003548103,0.05254506867090348
9.807,36128.0,28868.0,35541.37791201892,30467.09194439934,0.07734594732804909,0.052596594131225645,33651.46494981296,28868.583621016478,0.0523356265881746
9.828,35804.0,28495.0,35213.68821201892,30065.101444399337,0.07876586848287605,0.054000174611873286,33419.572712669506,28686.818450447092,0.05212674254347962
9.849,35546.0,28464.0,34957.796612018916,30028.75514439934,0.07658368838808746,0.051876288446500426,33189.32814491202,28506.197245186206,0.05191841976966747
9.87,35393.0,28129.0,34803.29061201892,29669.05674439934,0.07925718213658334,0.054537468573564576,32960.71953083225,28326.71280420457,0.05171066151919894
9.891,35318.0,28000.0,34727.68821201892,29529.06294439934,0.08013754133905693,0.055430827332065134,32733.73523808449,28148.35797181008,0.051503471064254056
9.912,34886.0,28098.0,34295.53761201892,29635.72244439934,0.07452625107046398,0.049801917760667974,32508.363717092292,27971.125637362253,0.051296851696845884
9.933,34781.0,27308.0,34185.04071201892,28789.322744399346,0.08359340917480453,0.058800144054931155,32284.59350045893,27795.008734988663,0.05109080672892768
9.954,34854.0,27772.0,34264.44121201892,29290.144444399342,0.07834244120445143,0.053576511690196366,32062.41320238233,27620.00024330282,0.05088533949250775
9.975,33728.0,27148.0,33135.65511201892,28614.413344399345,0.07475234027083523,0.050033394509862224,31841.81151807411,27446.093185124275,0.05068045333975836
9.996,33870.0,27005.0,33278.182212018924,28463.130344399346,0.07811788802913064,0.05337932049437817,31622.77722318273,27273.28062720009,0.050476151643129644
10.017,33434.0,26860.0,32839.998512018916,28311.428644399337,0.07542969915322303,0.05061955408289339,31405.29917322079,27101.55567992831,0.050272437795461644
10.038,33051.0,26673.0,32460.161112018915,28108.163844399336,0.07382200770860099,0.04907723937282747,31189.366302996365,26930.911497083034,0.050069315210097894
10.059,32984.0,26690.0,32392.257512018914,28125.540344399342,0.0728775878838405,0.048133534388715274,30974.967626048445,26761.341275541363,0.04986678732099791
10.08,32451.0,26690.0,31858.429212018917,28126.51924439934,0.06712027123067424,0.04235441838616596,30762.09223408634,26592.838255011855,0.04966485758285278
10.101,32436.0,26477.0,31842.073812018916,27899.28754439934,0.06978568919077176,0.044988099895079556,30550.729296433117,26425.39571776496,0.049463529471197656
10.122,31943.0,26044.0,31349.375012018914,27434.51094439934,0.07020028322880842,0.04540636579131816,30340.86805947305,26259.006988364905,0.04926280648252882
10.143,31708.0,26128.0,31114.751512018916,27524.459644399343,0.06645705302272402,0.04166827891907206,30132.4978461028,26093.665433403385,0.04906269213441691
10.164,31596.0,25454.0,31003.805712018915,26799.25564439934,0.07444487539998061,0.049697812266523866,29925.608055186858,25929.364461235007,0.04886318996562395
10.185,31590.0,25617.0,30998.106912018917,26979.04754439934,0.07211677774558099,0.04730742750930533,29720.18816101647,25766.097521714142,0.048664303536219575
10.206,30999.0,25383.0,30406.429212018917,26723.43644439934,0.06868464501926252,0.043921857283467265,29516.227712772783,25603.858105933807,0.04846603642769681
10.227,30906.0,24884.0,30310.718412018916,26188.668944399342,0.07464610655229689,0.0498506030015222,29313.716333993467,25442.639745965804,0.04826839224308968
10.248,30493.0,24716.0,29894.706412018917,26007.114944399345,0.07228026274632468,0.04746236055785241,29112.64372204352,25282.436014602834,0.048071374607090885
10.269,30028.0,24888.0,29432.793712018916,26193.572544399347,0.06440779910781415,0.03958963078064781,28912.999647589415,25123.240525101937,0.04787498716616927
10.29,30084.0,24144.0,29486.233512018916,25392.19394439934,0.0757923748277446,0.051002963427636765,28714.773954077446,24965.04693092982,0.047679233588688884
10.311,29580.0,24071.0,28982.986512018917,25316.332544399338,0.0708808316821492,0.046054436456837655,28517.956557215326,24807.848925509566,0.04748411756502654
10.332,29040.0,24016.0,28442.308812018917,25259.073544399344,0.06518580029063732,0.04031429696426832,28322.537444457907,24651.64024196911,0.04728964280769211
10.353,28949.0,23689.0,28345.134212018915,24907.525744399343,0.0689140146999096,0.043981580094731174,28128.506674496304,24496.414652891144,0.047095813051448644
10.374,28579.0,23203.0,27979.275712018916,24385.532344399337,0.07169433886777356,0.04682381014666219,27935.85437675063,24342.16597006472,0.046902632053430406
